"created","song","artist","url","text"
2015-07-02 23:03:33,"679 (feat. Remy Boyz)","Fetty Wap",NA,"679 (feat. Remy Boyz) - Fetty Wap #beats1"
2015-07-02 22:58:33,"City","Spring King",NA,"City - Spring King #beats1"
2015-07-02 22:55:33,"Still Not a Player (feat. Joe)","Big Pun",NA,"Still Not a Player (feat. Joe) - Big Pun #beats1"
2015-07-02 22:49:32,"Latino, Pt 2 (feat. Bodega Bamz, Emilio Rojas &amp; Chris Rivers)","Joell Ortiz &amp; !llmind",NA,"Latino, Pt 2 (feat. Bodega Bamz, Emilio Rojas &amp; Chris Rivers) - Joell Ortiz &amp; !llmind #beats1"
2015-07-02 22:46:32,"Off the Rip (feat. Chinx &amp; N.O.R.E.)","French Montana",NA,"Off the Rip (feat. Chinx &amp; N.O.R.E.) - French Montana #beats1"
2015-07-02 22:42:32,"Future Is Mine (feat. Chromeo)","DJ Cassidy",NA,"Future Is Mine (feat. Chromeo) - DJ Cassidy #beats1"
2015-07-02 22:38:32,"Heads Will Roll (A","Trak Remix Radio Edit)",NA,"Heads Will Roll (A-Trak Remix Radio Edit) - Yeah Yeah Yeahs #beats1"
2015-07-02 22:36:31,"Better Have My Money","Rihanna",NA,"Better Have My Money - Rihanna #beats1"
2015-07-02 22:26:31,"No Role Modelz","J. Cole",NA,"No Role Modelz - J. Cole #beats1"
2015-07-02 22:22:31,"Actin Crazy","Action Bronson",NA,"Actin Crazy - Action Bronson #beats1"
2015-07-02 22:14:34,"Chains","Nick Jonas",NA,"Chains - Nick Jonas #beats1"
2015-07-02 22:06:31,"Six","Bully",NA,"Six - Bully #beats1"
2015-07-02 22:03:32,"Rat","Tat",NA,"Rat-Tat-Tat-Tat - Dr. Dre #beats1"
2015-07-02 22:00:32,"Beautiful Life (feat Action Bronson &amp; Joey Bada$$)","Statik Selektah",NA,"Beautiful Life (feat Action Bronson &amp; Joey Bada$$) - Statik Selektah #beats1"
2015-07-02 21:56:31,"Desire","Years &amp; Years",NA,"Desire - Years &amp; Years #beats1"
2015-07-02 21:51:32,"Everyday (feat. Rod Stewart, Miguel &amp; Mark Ronson)","A$AP Rocky",NA,"Everyday (feat. Rod Stewart, Miguel &amp; Mark Ronson) - A$AP Rocky #beats1"
2015-07-02 21:48:31,"Little Monster","Royal Blood",NA,"Little Monster - Royal Blood #beats1"
2015-07-02 21:44:31,"Real Joy","Fono",NA,"Real Joy - Fono #beats1"
2015-07-02 21:41:31,"No Type","Rae Sremmurd",NA,"No Type - Rae Sremmurd #beats1"
2015-07-02 21:37:31,"We Run The Block","Bonkaz",NA,"We Run The Block - Bonkaz #beats1"
2015-07-02 21:31:31,"Asleep In the Deep","Mastodon",NA,"Asleep In the Deep - Mastodon #beats1"
2015-07-02 21:28:31,"Running with the Wolves","AURORA",NA,"Running with the Wolves - AURORA #beats1"
2015-07-02 21:24:31,"You Don't Own Me (feat. G","Eazy)",NA,"You Don't Own Me (feat. G-Eazy) - Grace #beats1"
2015-07-02 21:16:30,"House Every Weekend","David Zowie",NA,"House Every Weekend - David Zowie #beats1"
2015-07-02 21:12:31,"Good For You (feat. A$AP Rocky)","Selena Gomez",NA,"Good For You (feat. A$AP Rocky) - Selena Gomez #beats1"
2015-07-02 21:05:29,"Bad Blood (feat. Kendrick Lamar)","Taylor Swift",NA,"Bad Blood (feat. Kendrick Lamar) - Taylor Swift #beats1"
2015-07-02 21:03:29,"Freedom","Pharrell Williams",NA,"Freedom - Pharrell Williams #beats1"
2015-07-02 20:59:29,"Cheer Up London","Slaves",NA,"Cheer Up London - Slaves #beats1"
2015-07-02 20:57:29,"Better Man","Leon Bridges",NA,"Better Man - Leon Bridges #beats1"
2015-07-02 20:54:29,"Way Too Much","Skepta",NA,"Way Too Much - Skepta #beats1"
2015-07-02 20:49:29,"Rolling With Me (I Got Love) [feat. Maverick Sabre]","SoulCircuit",NA,"Rolling With Me (I Got Love) [feat. Maverick Sabre] - SoulCircuit #beats1"
2015-07-02 20:46:29,"London Living","Plastician featuring Jammz",NA,"London Living  - Plastician featuring Jammz  #beats1"
2015-07-02 20:43:29,"Holding On (feat. Sam Dew)","Julio Bashmore",NA,"Holding On (feat. Sam Dew) - Julio Bashmore #beats1"
2015-07-02 20:41:29,"An Interview with Disclosure","Julie Adenuga",NA,"An Interview with Disclosure - Julie Adenuga #beats1"
2015-07-02 20:37:28,"Devil's Whisper","Raury",NA,"Devil's Whisper - Raury #beats1"
2015-07-02 20:34:28,"Watch Your Mouth","Bugzy Malone",NA,"Watch Your Mouth - Bugzy Malone #beats1"
2015-07-02 20:27:28,"An Interview with David Rodigan","Julie Adenuga",NA,"An Interview with David Rodigan - Julie Adenuga #beats1"
2015-07-02 20:20:28,"No Sleeep","Janet Jackson",NA,"No Sleeep - Janet Jackson #beats1"
2015-07-02 20:16:28,"All Around the World","Rejjie Snow",NA,"All Around the World - Rejjie Snow #beats1"
2015-07-02 20:10:30,"What Went Down","Foals",NA,"What Went Down - Foals #beats1"
2015-07-02 20:07:29,"Holding On (feat. Gregory Porter)","Disclosure",NA,"Holding On (feat. Gregory Porter) - Disclosure #beats1"
2015-07-02 20:04:28,"Frontin' (feat. Pharrell Williams)","JAY Z",NA,"Frontin' (feat. Pharrell Williams) - JAY Z #beats1"
2015-07-02 20:02:28,"White Noise (feat. Aluna George)","Disclosure",NA,"White Noise (feat. Aluna George) - Disclosure #beats1"
2015-07-02 19:58:28,"Man Don't Care (feat. Giggs)","JME",NA,"Man Don't Care (feat. Giggs) - JME  #beats1"
2015-07-02 19:54:28,"Bitter Pill","Gavin James",NA,"Bitter Pill - Gavin James #beats1"
2015-07-02 19:50:28,"Always","SpectraSoul",NA,"Always - SpectraSoul #beats1"
2015-07-02 19:43:28,"Get This in Check","Little Simz",NA,"Get This in Check - Little Simz #beats1"
2015-07-02 19:40:28,"Is This Freedom?","Little Simz",NA,"Is This Freedom? - Little Simz #beats1"
2015-07-02 19:30:29,"Cha Cha","D.R.A.M.",NA,"Cha Cha - D.R.A.M. #beats1"
2015-07-02 19:27:29,"Hangin","Formation",NA,"Hangin - Formation #beats1"
2015-07-02 19:22:29,"No Good (Start the Dance)","The Prodigy",NA,"No Good (Start the Dance) - The Prodigy #beats1"
2015-07-02 19:19:29,"\#Text Message","Busy Signal",NA,"\#Text Message - Busy Signal #beats1"
2015-07-02 19:14:27,"Muhammad Ali (High Contrast Remix)","Faithless 2.0",NA,"Muhammad Ali (High Contrast Remix) - Faithless 2.0 #beats1"
2015-07-02 19:11:27,"Wickedest MC Alive","Wiley",NA,"Wickedest MC Alive - Wiley #beats1"
2015-07-02 19:05:26,"I Know There's Gonna Be (Good Times) [feat. Young Thug &amp; Popcaan","Jamie xx",NA,"I Know There's Gonna Be (Good Times) [feat. Young Thug &amp; Popcaan - Jamie xx #beats1"
2015-07-02 19:01:26,"London","Benjamin Clementine",NA,"London - Benjamin Clementine #beats1"
2015-07-02 18:57:27,"Don't Wanna Fight","Alabama Shakes",NA,"Don't Wanna Fight - Alabama Shakes #beats1"
2015-07-02 18:53:26,"Bros","Wolf Alice",NA,"Bros - Wolf Alice #beats1"
2015-07-02 18:50:27,"Know Yourself","Drake",NA,"Know Yourself - Drake #beats1"
2015-07-02 18:46:26,"Elastic Heart (feat. The Weeknd &amp; Diplo)","Sia",NA,"Elastic Heart (feat. The Weeknd &amp; Diplo) - Sia #beats1"
2015-07-02 18:43:27,"Flex (Ooh, Ooh, Ooh)","Rich Homie Quan",NA,"Flex (Ooh, Ooh, Ooh) - Rich Homie Quan #beats1"
2015-07-02 18:39:27,"Let It Go","James Bay",NA,"Let It Go - James Bay #beats1"
2015-07-02 18:35:26,"Tessellate (Bonus Track)","Ellie Goulding",NA,"Tessellate (Bonus Track) - Ellie Goulding #beats1"
2015-07-02 18:31:26,"Love Me Like You Do","Ellie Goulding",NA,"Love Me Like You Do - Ellie Goulding #beats1"
2015-07-02 18:29:26,"Better Man","Leon Bridges",NA,"Better Man - Leon Bridges #beats1"
2015-07-02 18:25:25,"Oh My","Boogie",NA,"Oh My - Boogie #beats1"
2015-07-02 18:21:27,"Faded","ZHU",NA,"Faded - ZHU #beats1"
2015-07-02 18:18:26,"Hard Time","Seinabo Sey",NA,"Hard Time - Seinabo Sey #beats1"
2015-07-02 18:14:25,"Everyday (feat. Rod Stewart, Miguel &amp; Mark Ronson)","A$AP Rocky",NA,"Everyday (feat. Rod Stewart, Miguel &amp; Mark Ronson) - A$AP Rocky #beats1"
2015-07-02 18:10:24,"Pedestrian at Best","Courtney Barnett",NA,"Pedestrian at Best - Courtney Barnett #beats1"
2015-07-02 18:06:24,"Classic Man Remix (feat. Kendrick Lamar)","Jidenna",NA,"Classic Man Remix (feat. Kendrick Lamar) - Jidenna #beats1"
2015-07-02 18:03:24,"Ship To Wreck","Florence + The Machine",NA,"Ship To Wreck - Florence + The Machine #beats1"
2015-07-02 17:58:24,"Jasmine (Demo)","Jai Paul",NA,"Jasmine (Demo) - Jai Paul #beats1"
2015-07-02 17:53:24,"Sparks","Beach House",NA,"Sparks - Beach House #beats1"
2015-07-02 17:49:24,"Suicide Saturday","Hippo Campus",NA,"Suicide Saturday - Hippo Campus #beats1"
2015-07-02 17:45:24,"Brand New (with Justin Timberlake) [Duet with Justin Timberlake]","Pharrell Williams",NA,"Brand New (with Justin Timberlake) [Duet with Justin Timberlake] - Pharrell Williams #beats1"
2015-07-02 17:42:24,"An Interview with Pharrell Williams","Zane Lowe",NA,"An Interview with Pharrell Williams - Zane Lowe #beats1"
2015-07-02 17:37:24,"Weathered","Jack Garratt",NA,"Weathered - Jack Garratt #beats1"
2015-07-02 17:33:24,"Bitter Pill","Gavin James",NA,"Bitter Pill - Gavin James #beats1"
2015-07-02 17:29:23,"Dreams","Beck",NA,"Dreams - Beck #beats1"
2015-07-02 17:24:24,"Bang That","Disclosure",NA,"Bang That - Disclosure #beats1"
2015-07-02 17:21:23,"Feeling Ok","Best Coast",NA,"Feeling Ok - Best Coast #beats1"
2015-07-02 17:12:23,"Thinking Out Loud","Ed Sheeran",NA,"Thinking Out Loud - Ed Sheeran #beats1"
2015-07-02 17:06:23,"Sing","Ed Sheeran",NA,"Sing - Ed Sheeran #beats1"
2015-07-02 17:02:24,"An Interview with Ed Sheeran","Zane Lowe",NA,"An Interview with Ed Sheeran - Zane Lowe #beats1"
2015-07-02 16:58:23,"Don't","Bryson Tiller",NA,"Don't - Bryson Tiller #beats1"
2015-07-02 16:54:24,"Ghost","Delta Heavy",NA,"Ghost - Delta Heavy #beats1"
2015-07-02 16:47:23,"Nightclub Amnesia","Ratatat",NA,"Nightclub Amnesia - Ratatat #beats1"
2015-07-02 16:40:23,"Smooth Sailin","Leon Bridges",NA,"Smooth Sailin - Leon Bridges #beats1"
2015-07-02 16:37:23,"Sign On","RAT BOY",NA,"Sign On - RAT BOY #beats1"
2015-07-02 16:35:23,"An Interview with Gavin James","Zane Lowe",NA,"An Interview with Gavin James - Zane Lowe #beats1"
2015-07-02 16:31:22,"Bitter Pill","Gavin James",NA,"Bitter Pill - Gavin James #beats1"
2015-07-02 16:27:22,"Freedom","Pharrell Williams",NA,"Freedom - Pharrell Williams #beats1"
2015-07-02 16:20:22,"Bloodstream","Ed Sheeran &amp; Rudimental",NA,"Bloodstream - Ed Sheeran &amp; Rudimental #beats1"
2015-07-02 16:16:22,"Oceans","Coasts",NA,"Oceans - Coasts #beats1"
2015-07-02 16:11:22,"Open Eye Signal","Jon Hopkins",NA,"Open Eye Signal - Jon Hopkins #beats1"
2015-07-02 16:05:22,"Crystallise (feat. Lawrence Hart)","George FitzGerald",NA,"Crystallise (feat. Lawrence Hart) - George FitzGerald #beats1"
2015-07-02 16:01:22,"All I Need","Radiohead",NA,"All I Need - Radiohead #beats1"
2015-07-02 15:59:22,"U Mad (feat. Kanye West)","Vic Mensa",NA,"U Mad (feat. Kanye West) - Vic Mensa #beats1"
2015-07-02 15:55:22,"Painted","MS MR",NA,"Painted - MS MR #beats1"
2015-07-02 15:50:22,"Only (feat. Drake, Lil Wayne &amp; Chris Brown)","Nicki Minaj",NA,"Only (feat. Drake, Lil Wayne &amp; Chris Brown) - Nicki Minaj #beats1"
2015-07-02 15:42:22,"Chan Chan","Buena Vista Social Club",NA,"Chan Chan - Buena Vista Social Club #beats1"
2015-07-02 15:37:21,"Stuck On a Feeling (feat. Snoop Dogg)","Prince Royce",NA,"Stuck On a Feeling (feat. Snoop Dogg) - Prince Royce #beats1"
2015-07-02 15:32:22,"Holding On (feat. Gregory Porter)","Disclosure",NA,"Holding On (feat. Gregory Porter) - Disclosure #beats1"
2015-07-02 15:28:21,"River","Ibeyi",NA,"River - Ibeyi #beats1"
2015-07-02 15:25:20,"Bad Blood (feat. Kendrick Lamar)","Taylor Swift",NA,"Bad Blood (feat. Kendrick Lamar) - Taylor Swift #beats1"
2015-07-02 15:21:21,"Real Joy","Fono",NA,"Real Joy - Fono #beats1"
2015-07-02 15:17:21,"Dreams","Beck",NA,"Dreams - Beck #beats1"
2015-07-02 15:09:20,"Trap Queen","Fetty Wap",NA,"Trap Queen - Fetty Wap #beats1"
2015-07-02 15:03:20,"Reapers","Muse",NA,"Reapers - Muse #beats1"
2015-07-02 15:00:20,"Cha Cha","D.R.A.M.",NA,"Cha Cha - D.R.A.M. #beats1"
2015-07-02 14:55:19,"Cheerleader (Felix Jaehn Remix Radio Edit)","Omi",NA,"Cheerleader (Felix Jaehn Remix Radio Edit) - Omi #beats1"
2015-07-02 14:52:19,"Bye Bye","Cro",NA,"Bye Bye - Cro #beats1"
2015-07-02 14:49:20,"Fight Song","Rachel Platten",NA,"Fight Song - Rachel Platten #beats1"
2015-07-02 14:38:20,"679","Fetty Wap ft Remy Boyz",NA,"679 - Fetty Wap ft Remy Boyz #beats1"
2015-07-02 14:33:19,"Rio","Netsky",NA,"Rio - Netsky #beats1"
2015-07-02 14:30:19,"Watch Me (Whip / Nae Nae)","Silento",NA,"Watch Me (Whip / Nae Nae) - Silento #beats1"
2015-07-02 14:26:19,"Honey, I'm Good.","Andy Grammer",NA,"Honey, I'm Good. - Andy Grammer #beats1"
2015-07-02 14:18:20,"Good For You (feat. A$AP Rocky)","Selena Gomez",NA,"Good For You (feat. A$AP Rocky) - Selena Gomez #beats1"
2015-07-02 14:17:18,"Worth It (feat. Kid Ink)","Fifth Harmony",NA,"Worth It (feat. Kid Ink) - Fifth Harmony #beats1"
2015-07-02 14:14:18,"Sun Saathiya","Divya Kumar &amp; Priya Saraiya",NA,"Sun Saathiya - Divya Kumar &amp; Priya Saraiya #beats1"
2015-07-02 14:10:19,"Midnight Sun","Kate Boy",NA,"Midnight Sun - Kate Boy #beats1"
2015-07-02 14:06:19,"Uptown Funk (feat. Bruno Mars)","Mark Ronson",NA,"Uptown Funk (feat. Bruno Mars) - Mark Ronson #beats1"
2015-07-02 14:01:18,"Photograph","Ed Sheeran",NA,"Photograph - Ed Sheeran #beats1"
2015-07-02 13:58:18,"I'm Sorry (Single)","Brenda Lee",NA,"I'm Sorry (Single) - Brenda Lee #beats1"
2015-07-02 13:51:18,"Heathen Child","Grinderman",NA,"Heathen Child - Grinderman #beats1"
2015-07-02 13:47:19,"No Face","Savages",NA,"No Face - Savages #beats1"
2015-07-02 13:45:18,"Theme For a Jackal (1996 Remastered)","The Misfits",NA,"Theme For a Jackal (1996 Remastered) - The Misfits #beats1"
2015-07-02 13:39:18,"Werewolf","Cat Power",NA,"Werewolf - Cat Power #beats1"
2015-07-02 13:36:19,"Wolf Teeth","JD McPherson",NA,"Wolf Teeth - JD McPherson #beats1"
2015-07-02 13:32:17,"Mer","Chelsea Wolfe",NA,"Mer - Chelsea Wolfe #beats1"
2015-07-02 13:28:19,"Elephant","Tame Impala",NA,"Elephant - Tame Impala #beats1"
2015-07-02 13:26:18,"Human Fly","The Cramps",NA,"Human Fly - The Cramps #beats1"
2015-07-02 13:21:17,"Cold Turkey (Single Version)","John Lennon &amp; The Plastic Ono Band",NA,"Cold Turkey (Single Version) - John Lennon &amp; The Plastic Ono Band #beats1"
2015-07-02 13:17:17,"Let's Jump the Broomstick (Single)","Brenda Lee",NA,"Let's Jump the Broomstick (Single) - Brenda Lee #beats1"
2015-07-02 13:15:17,"Secret Plans","Eagles of Death Metal",NA,"Secret Plans - Eagles of Death Metal #beats1"
2015-07-02 13:11:19,"You Sexy Thing","Hot Chocolate",NA,"You Sexy Thing - Hot Chocolate #beats1"
2015-07-02 13:08:18,"Time Bomb","Old 97's",NA,"Time Bomb - Old 97's #beats1"
2015-07-02 13:05:17,"Time Bomb","G.B.H.",NA,"Time Bomb - G.B.H. #beats1"
2015-07-02 13:01:18,"It's a Cold Night For Alligators","Roky Erickson",NA,"It's a Cold Night For Alligators - Roky Erickson #beats1"
2015-07-02 12:57:18,"The Wolf","Mumford &amp; Sons",NA,"The Wolf - Mumford &amp; Sons #beats1"
2015-07-02 12:53:18,"Don't Wanna Fight","Alabama Shakes",NA,"Don't Wanna Fight - Alabama Shakes #beats1"
2015-07-02 12:50:17,"Zillionaire","Nao",NA,"Zillionaire - Nao #beats1"
2015-07-02 12:47:18,"Left Hand Free","alt",NA,"Left Hand Free - alt-J #beats1"
2015-07-02 12:43:18,"We Run The Block","Bonkaz",NA,"We Run The Block - Bonkaz #beats1"
2015-07-02 12:40:17,"Let It Go","James Bay",NA,"Let It Go - James Bay #beats1"
2015-07-02 12:35:18,"Run This Town (feat. Rihanna &amp; Kanye West)","JAY Z",NA,"Run This Town (feat. Rihanna &amp; Kanye West) - JAY Z #beats1"
2015-07-02 12:31:16,"Better Have My Money","Rihanna",NA,"Better Have My Money - Rihanna #beats1"
2015-07-02 12:27:16,"Good For You (feat. A$AP Rocky)","Selena Gomez",NA,"Good For You (feat. A$AP Rocky) - Selena Gomez #beats1"
2015-07-02 12:24:16,"Trying","Bully",NA,"Trying - Bully #beats1"
2015-07-02 12:20:15,"i","Kendrick Lamar",NA,"i - Kendrick Lamar #beats1"
2015-07-02 12:16:15,"Do You Remember","Jarryd James",NA,"Do You Remember - Jarryd James #beats1"
2015-07-02 12:12:15,"Black Mambo","Glass Animals",NA,"Black Mambo - Glass Animals #beats1"
2015-07-02 12:03:16,"Everyday (feat. Rod Stewart, Miguel &amp; Mark Ronson)","A$AP Rocky",NA,"Everyday (feat. Rod Stewart, Miguel &amp; Mark Ronson) - A$AP Rocky #beats1"
2015-07-02 12:00:16,"Beautiful Life (feat Action Bronson &amp; Joey Bada$$)","Statik Selektah",NA,"Beautiful Life (feat Action Bronson &amp; Joey Bada$$) - Statik Selektah #beats1"
2015-07-02 11:58:16,"Fight Night","Migos",NA,"Fight Night - Migos #beats1"
2015-07-02 11:56:15,"Flex (Ooh, Ooh, Ooh)","Rich Homie Quan",NA,"Flex (Ooh, Ooh, Ooh) - Rich Homie Quan #beats1"
2015-07-02 11:50:15,"Rather Be (feat. Jess Glynne)","Clean Bandit",NA,"Rather Be (feat. Jess Glynne) - Clean Bandit #beats1"
2015-07-02 11:46:15,"Nobody Love","Tori Kelly",NA,"Nobody Love - Tori Kelly #beats1"
2015-07-02 11:43:15,"Stay With Me","Sam Smith",NA,"Stay With Me - Sam Smith #beats1"
2015-07-02 11:37:14,"Easy Rider","Action Bronson",NA,"Easy Rider - Action Bronson #beats1"
2015-07-02 11:34:16,"Stan","Eminem",NA,"Stan - Eminem #beats1"
2015-07-02 11:32:16,"Phenomenal (From ""Southpaw"")","Eminem",NA,"Phenomenal (From ""Southpaw"") - Eminem #beats1"
2015-07-02 11:23:14,"Ex","Factor",NA,"Ex-Factor - Lauryn Hill #beats1"
2015-07-02 11:19:16,"Feeling Good","Ms. Lauryn Hill",NA,"Feeling Good - Ms. Lauryn Hill #beats1"
2015-07-02 11:15:14,"Can't Take My Eyes Off of You","Lauryn Hill",NA,"Can't Take My Eyes Off of You - Lauryn Hill #beats1"
2015-07-02 11:12:14,"Don't Sweat the Technique","Eric B. &amp; Rakim",NA,"Don't Sweat the Technique - Eric B. &amp; Rakim #beats1"
2015-07-02 11:10:14,"Children's Story","Slick Rick",NA,"Children's Story - Slick Rick #beats1"
2015-07-02 11:07:14,"Truffle Butter (feat. Drake &amp; Lil Wayne)","Nicki Minaj",NA,"Truffle Butter (feat. Drake &amp; Lil Wayne) - Nicki Minaj #beats1"
2015-07-02 11:06:14,"Electric Relaxation","A Tribe Called Quest",NA,"Electric Relaxation - A Tribe Called Quest #beats1"
2015-07-02 11:03:14,"Award Tour","A Tribe Called Quest",NA,"Award Tour - A Tribe Called Quest #beats1"
2015-07-02 10:59:13,"Classic Man Remix (feat. Kendrick Lamar)","Jidenna",NA,"Classic Man Remix (feat. Kendrick Lamar) - Jidenna #beats1"
2015-07-02 10:56:13,"Freedom","Pharrell Williams",NA,"Freedom - Pharrell Williams #beats1"
2015-07-02 10:53:13,"Smooth Sailin","Leon Bridges",NA,"Smooth Sailin - Leon Bridges #beats1"
2015-07-02 10:51:13,"Love Is a Losing Game","Amy Winehouse",NA,"Love Is a Losing Game - Amy Winehouse #beats1"
2015-07-02 10:49:13,"Valerie (feat. Amy Winehouse)","Mark Ronson featuring Amy Winehouse",NA,"Valerie (feat. Amy Winehouse) - Mark Ronson featuring Amy Winehouse #beats1"
2015-07-02 10:43:13,"Holding On (feat. Gregory Porter)","Disclosure",NA,"Holding On (feat. Gregory Porter) - Disclosure #beats1"
2015-07-02 10:40:13,"Take Care (feat. Rihanna)","Drake",NA,"Take Care (feat. Rihanna) - Drake #beats1"
2015-07-02 10:37:13,"Pon de Floor (feat. VYBZ Kartel)","Major Lazer",NA,"Pon de Floor (feat. VYBZ Kartel) - Major Lazer #beats1"
2015-07-02 10:34:14,"Party Done","Angela Hunte &amp; Machel Montano",NA,"Party Done - Angela Hunte &amp; Machel Montano #beats1"
2015-07-02 10:30:14,"Creator","Santigold vs. Switch and FreQ Nasty",NA,"Creator - Santigold vs. Switch and FreQ Nasty #beats1"
2015-07-02 10:28:14,"Shutdown","Skepta",NA,"Shutdown - Skepta #beats1"
2015-07-02 10:26:15,"I Really Mean It","The Diplomats",NA,"I Really Mean It - The Diplomats #beats1"
2015-07-02 10:22:15,"What We Do","Freeway",NA,"What We Do - Freeway #beats1"
2015-07-02 10:19:14,"Beautiful Life (feat Action Bronson &amp; Joey Bada$$)","Statik Selektah",NA,"Beautiful Life (feat Action Bronson &amp; Joey Bada$$) - Statik Selektah #beats1"
2015-07-02 10:15:14,"Don't Wanna Fight","Alabama Shakes",NA,"Don't Wanna Fight - Alabama Shakes #beats1"
2015-07-02 10:13:15,"It's a Long Way to the Top (If You Wanna Rock 'N' Roll)","AC/DC",NA,"It's a Long Way to the Top (If You Wanna Rock 'N' Roll) - AC/DC #beats1"
2015-07-02 10:11:13,"No Sleep Till Brooklyn","Beastie Boys",NA,"No Sleep Till Brooklyn - Beastie Boys #beats1"
2015-07-02 10:09:13,"Alright","Kendrick Lamar",NA,"Alright - Kendrick Lamar #beats1"
2015-07-02 10:05:05,"Shook Ones, Pt. II","Mobb Deep",NA,"Shook Ones, Pt. II - Mobb Deep #beats1"
2015-07-02 10:02:05,"Hypnotize","The Notorious B.I.G.",NA,"Hypnotize - The Notorious B.I.G. #beats1"
2015-07-02 09:58:05,"Powerful (feat. Ellie Goulding &amp; Tarrus Riley)","Major Lazer",NA,"Powerful (feat. Ellie Goulding &amp; Tarrus Riley) - Major Lazer #beats1"
2015-07-02 09:54:03,"Don't Tell 'Em (feat. YG)","Jeremih",NA,"Don't Tell 'Em (feat. YG) - Jeremih #beats1"
2015-07-02 09:50:02,"Little Monster","Royal Blood",NA,"Little Monster - Royal Blood #beats1"
2015-07-02 09:29:00,"Know Yourself","Drake",NA,"Know Yourself - Drake #beats1"
2015-07-02 09:24:59,"Stole the Show (feat. Parson James)","Kygo",NA,"Stole the Show (feat. Parson James) - Kygo #beats1"
2015-07-02 09:21:59,"Can't Feel My Face","The Weeknd",NA,"Can't Feel My Face - The Weeknd #beats1"
2015-07-02 09:16:56,"U Mad (feat. Kanye West)","Vic Mensa",NA,"U Mad (feat. Kanye West) - Vic Mensa #beats1"
2015-07-02 09:11:55,"Dreams","Beck",NA,"Dreams - Beck #beats1"
2015-07-02 09:08:54,"Papaoutai","Stromae",NA,"Papaoutai - Stromae #beats1"
2015-07-02 09:04:56,"Bad Blood (feat. Kendrick Lamar)","Taylor Swift",NA,"Bad Blood (feat. Kendrick Lamar) - Taylor Swift #beats1"
2015-07-02 09:00:54,"Cha Cha","D.R.A.M.",NA,"Cha Cha - D.R.A.M. #beats1"
2015-07-02 08:56:55,"Alright","Kendrick Lamar",NA,"Alright - Kendrick Lamar #beats1"
2015-07-02 08:52:53,"Know Me From (radio edit)","Stormzy",NA,"Know Me From (radio edit) - Stormzy #beats1"
2015-07-02 08:44:51,"All Hell Is Breaking Loose (Gentlemen’s Dub Club Remix)","London Elektricity",NA,"All Hell Is Breaking Loose (Gentlemen’s Dub Club Remix) - London Elektricity #beats1"
2015-07-02 08:41:50,"Trap Queen","Fetty Wap",NA,"Trap Queen - Fetty Wap #beats1"
2015-07-02 08:38:50,"Learning To Love","LA Priest",NA,"Learning To Love - LA Priest #beats1"
2015-07-02 08:33:50,"LVL 09","LEVELZ",NA,"LVL 09  - LEVELZ  #beats1"
2015-07-02 08:26:51,"On the Regular (Radio Version)","Shamir",NA,"On the Regular (Radio Version) - Shamir #beats1"
2015-07-02 08:22:48,"Sunshine","Tom Misch",NA,"Sunshine - Tom Misch #beats1"
2015-07-02 08:19:47,"Them Changes","Thundercat",NA,"Them Changes - Thundercat #beats1"
2015-07-02 08:17:46,"CCP2 (feat. DJ Spinn)","DJ Rashad",NA,"CCP2 (feat. DJ Spinn) - DJ Rashad #beats1"
2015-07-02 08:12:43,"He's Misstra Know","It",NA,"He's Misstra Know-It-All - Stevie Wonder #beats1"
2015-07-02 08:03:42,"Unstoppable","Lianne La Havas",NA,"Unstoppable - Lianne La Havas #beats1"
2015-07-02 07:56:40,"Roundabout (feat. Makoto)","DJ Marky",NA,"Roundabout (feat. Makoto) - DJ Marky #beats1"
2015-07-02 07:50:58,"Muhammad Ali (High Contrast Remix)","Faithless 2.0",NA,"Muhammad Ali (High Contrast Remix) - Faithless 2.0"
2015-07-02 07:46:57,"Shutdown","Skepta",NA,"Shutdown - Skepta"
2015-07-02 07:42:55,"Weathered","Jack Garratt",NA,"Weathered - Jack Garratt"
2015-07-02 07:32:55,"Zillionaire","Nao",NA,"Zillionaire - Nao"
2015-07-02 07:28:54,"Bang That","Disclosure",NA,"Bang That - Disclosure"
2015-07-02 07:24:54,"Little Monster","Royal Blood",NA,"Little Monster - Royal Blood"
2015-07-02 07:21:54,"Don't","Bryson Tiller",NA,"Don't - Bryson Tiller"
2015-07-02 07:17:54,"Not Letting Go (feat. Jess Glynne)","Tinie Tempah",NA,"Not Letting Go (feat. Jess Glynne) - Tinie Tempah"
2015-07-02 07:13:54,"Is Your Love Big Enough?","Lianne La Havas",NA,"Is Your Love Big Enough? - Lianne La Havas"
2015-07-02 07:11:55,"E45","Dem Man Der",NA,"E45 - Dem Man Der"
2015-07-02 07:07:54,"Rumour Mill (feat. Anne","Marie &amp; Will Heard)",NA,"Rumour Mill (feat. Anne-Marie &amp; Will Heard) - Rudimental"
2015-07-02 07:04:54,"House Every Weekend","David Zowie",NA,"House Every Weekend - David Zowie"
2015-07-02 07:01:53,"We Run The Block","Bonkaz",NA,"We Run The Block - Bonkaz"
2015-07-02 06:57:53,"Heartbeats","The Knife",NA,"Heartbeats - The Knife"
2015-07-02 06:53:54,"Cheerleader (Felix Jaehn Remix Radio Edit)","Omi",NA,"Cheerleader (Felix Jaehn Remix Radio Edit) - Omi"
