"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Good For You (feat. A$AP Rocky) - Selena Gomez #beats1",FALSE,0,NA,2015-07-23 21:23:26,FALSE,NA,"624328993123119105",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Future (feat. Madi Lane) [Calibre Remix] - Breakage #beats1",FALSE,0,NA,2015-07-23 21:18:40,FALSE,NA,"624327797310291968",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Outside - Foo Fighters https://t.co/4poZyLMG17 #beats1 http://t.co/CW8sXzzyH9",FALSE,0,NA,2015-07-23 21:13:42,FALSE,NA,"624326545243373568",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Can't Feel My Face - The Weeknd https://t.co/EfBvsZZLWs #beats1 http://t.co/jtlxqrTTM6",FALSE,0,NA,2015-07-23 21:06:26,FALSE,NA,"624324718301048832",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"How Deep Is Your Love - Calvin Harris &amp; Disciples https://t.co/sIz4X5gwE2 #beats1 http://t.co/kgctLg3vB5",FALSE,0,NA,2015-07-23 21:01:26,FALSE,NA,"624323457216413696",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Inner City Life - Goldie https://t.co/CsyaQt9hCo #beats1 http://t.co/jNUMQBiZ1q",FALSE,3,NA,2015-07-23 20:55:42,FALSE,NA,"624322015382482945",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Hold That (L) - Rocks FOE #beats1",FALSE,0,NA,2015-07-23 20:50:55,FALSE,NA,"624320810329608192",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"I Know There's Gonna Be (Good Times) [feat. Young Thug &amp; Popcaan - Jamie xx https://t.co/TnHYpDm2Nt #beats1 http://t.co/LbT0lesgGA",FALSE,0,NA,2015-07-23 20:47:26,FALSE,NA,"624319935985004545",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"African Scream (Marimbas) - Dotorado Pro https://t.co/0FFTR68qGT #beats1 http://t.co/yJ6s4NSS2c",FALSE,0,NA,2015-07-23 20:44:58,FALSE,NA,"624319315064455173",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Misbehave (Radio Edit) - Shift K3Y &amp; Born Dirty https://t.co/gdUuCH0bUp #beats1 http://t.co/9pFJLBjKEE",FALSE,0,NA,2015-07-23 20:42:27,FALSE,NA,"624318682416558080",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Frst &amp; Frmst - Roska https://t.co/unKktQbESb #beats1 http://t.co/G8LRstP7KC",FALSE,2,NA,2015-07-23 20:39:41,FALSE,NA,"624317985960755200",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",1,FALSE,FALSE,NA,NA
"Go ft. Q Tip (Radio Edit) - The Chemical Brothers #beats1",FALSE,0,NA,2015-07-23 20:35:40,FALSE,NA,"624316971979399168",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
"Breathing Underwater - Hiatus Kaiyote https://t.co/lyBV4Iqtco #beats1 http://t.co/SpU04ol7a1",FALSE,1,NA,2015-07-23 20:29:26,FALSE,NA,"624315405113229312",NA,"<a href=""http://callumj.com"" rel=""nofollow"">Personal-Beats1</a>","Beats1Plays",0,FALSE,FALSE,NA,NA
